v4_1,Data Marking,calendar-years,Time,nuts,geography,sic-unofficial,UnofficialStandardIndustrialClassification,type-of-prices,Prices,quarterly-index-and-growth-rate,GrowthRate
,.,2012,2012,UKH,East of England,L,L,cvm,Chained volume measure,gra,Annual growth rate
87.8,,2012,2012,UKH,East of England,M,M,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKH,East of England,M,M,cvm,Chained volume measure,gra,Annual growth rate
61.9,,2012,2012,UKH,East of England,N,N,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKH,East of England,N,N,cvm,Chained volume measure,gra,Annual growth rate
95.9,,2012,2012,UKH,East of England,O,O,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKH,East of England,O,O,cvm,Chained volume measure,gra,Annual growth rate
90.2,,2012,2012,UKH,East of England,P,P,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKH,East of England,P,P,cvm,Chained volume measure,gra,Annual growth rate
88.9,,2012,2012,UKH,East of England,Q,Q,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKH,East of England,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
81.6,,2012,2012,UKH,East of England,R,R,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKH,East of England,R,R,cvm,Chained volume measure,gra,Annual growth rate
91.2,,2012,2012,UKH,East of England,S,S,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKH,East of England,S,S,cvm,Chained volume measure,gra,Annual growth rate
87.9,,2012,2012,UKH,East of England,T,T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKH,East of England,T,T,cvm,Chained volume measure,gra,Annual growth rate
96.3,,2012,2012,UKI,London,A,A,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,A,A,cvm,Chained volume measure,gra,Annual growth rate
82.8,,2012,2012,UKI,London,A--T,A--T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
72.4,,2012,2012,UKI,London,B,B,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,B,B,cvm,Chained volume measure,gra,Annual growth rate
84.7,,2012,2012,UKI,London,B--E,B--E,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
90.7,,2012,2012,UKI,London,C,C,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,C,C,cvm,Chained volume measure,gra,Annual growth rate
54.6,,2012,2012,UKI,London,D,D,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,D,D,cvm,Chained volume measure,gra,Annual growth rate
112.1,,2012,2012,UKI,London,E,E,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,E,E,cvm,Chained volume measure,gra,Annual growth rate
86.2,,2012,2012,UKI,London,F,F,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,F,F,cvm,Chained volume measure,gra,Annual growth rate
87.7,,2012,2012,UKI,London,G,G,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,G,G,cvm,Chained volume measure,gra,Annual growth rate
82.6,,2012,2012,UKI,London,G--T,G--T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
89,,2012,2012,UKI,London,H,H,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,H,H,cvm,Chained volume measure,gra,Annual growth rate
84.1,,2012,2012,UKI,London,I,I,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,I,I,cvm,Chained volume measure,gra,Annual growth rate
63,,2012,2012,UKI,London,J,J,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,J,J,cvm,Chained volume measure,gra,Annual growth rate
97.9,,2012,2012,UKI,London,K,K,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,K,K,cvm,Chained volume measure,gra,Annual growth rate
83.6,,2012,2012,UKI,London,L,L,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,L,L,cvm,Chained volume measure,gra,Annual growth rate
74.5,,2012,2012,UKI,London,M,M,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,M,M,cvm,Chained volume measure,gra,Annual growth rate
76,,2012,2012,UKI,London,N,N,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,N,N,cvm,Chained volume measure,gra,Annual growth rate
81.6,,2012,2012,UKI,London,O,O,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,O,O,cvm,Chained volume measure,gra,Annual growth rate
89.9,,2012,2012,UKI,London,P,P,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,P,P,cvm,Chained volume measure,gra,Annual growth rate
87.7,,2012,2012,UKI,London,Q,Q,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
79.3,,2012,2012,UKI,London,R,R,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,R,R,cvm,Chained volume measure,gra,Annual growth rate
86.3,,2012,2012,UKI,London,S,S,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,S,S,cvm,Chained volume measure,gra,Annual growth rate
59.5,,2012,2012,UKI,London,T,T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKI,London,T,T,cvm,Chained volume measure,gra,Annual growth rate
90.2,,2012,2012,UKJ,South East,A,A,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,A,A,cvm,Chained volume measure,gra,Annual growth rate
86.5,,2012,2012,UKJ,South East,A--T,A--T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
101.2,,2012,2012,UKJ,South East,B,B,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,B,B,cvm,Chained volume measure,gra,Annual growth rate
83.3,,2012,2012,UKJ,South East,B--E,B--E,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
85.2,,2012,2012,UKJ,South East,C,C,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,C,C,cvm,Chained volume measure,gra,Annual growth rate
83.5,,2012,2012,UKJ,South East,D,D,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,D,D,cvm,Chained volume measure,gra,Annual growth rate
77.6,,2012,2012,UKJ,South East,E,E,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,E,E,cvm,Chained volume measure,gra,Annual growth rate
85.2,,2012,2012,UKJ,South East,F,F,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,F,F,cvm,Chained volume measure,gra,Annual growth rate
93.8,,2012,2012,UKJ,South East,G,G,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,G,G,cvm,Chained volume measure,gra,Annual growth rate
87,,2012,2012,UKJ,South East,G--T,G--T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
101.2,,2012,2012,UKJ,South East,H,H,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,H,H,cvm,Chained volume measure,gra,Annual growth rate
86.3,,2012,2012,UKJ,South East,I,I,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,I,I,cvm,Chained volume measure,gra,Annual growth rate
56.9,,2012,2012,UKJ,South East,J,J,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,J,J,cvm,Chained volume measure,gra,Annual growth rate
109.8,,2012,2012,UKJ,South East,K,K,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,K,K,cvm,Chained volume measure,gra,Annual growth rate
88.6,,2012,2012,UKJ,South East,L,L,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,L,L,cvm,Chained volume measure,gra,Annual growth rate
96.1,,2012,2012,UKJ,South East,M,M,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,M,M,cvm,Chained volume measure,gra,Annual growth rate
75.4,,2012,2012,UKJ,South East,N,N,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,N,N,cvm,Chained volume measure,gra,Annual growth rate
94.3,,2012,2012,UKJ,South East,O,O,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,O,O,cvm,Chained volume measure,gra,Annual growth rate
89.4,,2012,2012,UKJ,South East,P,P,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,P,P,cvm,Chained volume measure,gra,Annual growth rate
91.8,,2012,2012,UKJ,South East,Q,Q,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
89.8,,2012,2012,UKJ,South East,R,R,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,R,R,cvm,Chained volume measure,gra,Annual growth rate
81.3,,2012,2012,UKJ,South East,S,S,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,S,S,cvm,Chained volume measure,gra,Annual growth rate
58.3,,2012,2012,UKJ,South East,T,T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKJ,South East,T,T,cvm,Chained volume measure,gra,Annual growth rate
86.7,,2012,2012,UKK,South West,A,A,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,A,A,cvm,Chained volume measure,gra,Annual growth rate
88.4,,2012,2012,UKK,South West,A--T,A--T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
103.3,,2012,2012,UKK,South West,B,B,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,B,B,cvm,Chained volume measure,gra,Annual growth rate
94.5,,2012,2012,UKK,South West,B--E,B--E,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
93.3,,2012,2012,UKK,South West,C,C,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,C,C,cvm,Chained volume measure,gra,Annual growth rate
110.2,,2012,2012,UKK,South West,D,D,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,D,D,cvm,Chained volume measure,gra,Annual growth rate
97.4,,2012,2012,UKK,South West,E,E,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,E,E,cvm,Chained volume measure,gra,Annual growth rate
84.7,,2012,2012,UKK,South West,F,F,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,F,F,cvm,Chained volume measure,gra,Annual growth rate
88.8,,2012,2012,UKK,South West,G,G,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,G,G,cvm,Chained volume measure,gra,Annual growth rate
87.5,,2012,2012,UKK,South West,G--T,G--T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
116,,2012,2012,UKK,South West,H,H,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,H,H,cvm,Chained volume measure,gra,Annual growth rate
87.3,,2012,2012,UKK,South West,I,I,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,I,I,cvm,Chained volume measure,gra,Annual growth rate
51.4,,2012,2012,UKK,South West,J,J,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,J,J,cvm,Chained volume measure,gra,Annual growth rate
103.9,,2012,2012,UKK,South West,K,K,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,K,K,cvm,Chained volume measure,gra,Annual growth rate
81.8,,2012,2012,UKK,South West,L,L,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,L,L,cvm,Chained volume measure,gra,Annual growth rate
89.6,,2012,2012,UKK,South West,M,M,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,M,M,cvm,Chained volume measure,gra,Annual growth rate
79.5,,2012,2012,UKK,South West,N,N,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,N,N,cvm,Chained volume measure,gra,Annual growth rate
93.6,,2012,2012,UKK,South West,O,O,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,O,O,cvm,Chained volume measure,gra,Annual growth rate
89.4,,2012,2012,UKK,South West,P,P,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,P,P,cvm,Chained volume measure,gra,Annual growth rate
97.6,,2012,2012,UKK,South West,Q,Q,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
98.5,,2012,2012,UKK,South West,R,R,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,R,R,cvm,Chained volume measure,gra,Annual growth rate
76.2,,2012,2012,UKK,South West,S,S,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,S,S,cvm,Chained volume measure,gra,Annual growth rate
80.8,,2012,2012,UKK,South West,T,T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKK,South West,T,T,cvm,Chained volume measure,gra,Annual growth rate
61.1,,2012,2012,UKL,Wales,A,A,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,A,A,cvm,Chained volume measure,gra,Annual growth rate
86.4,,2012,2012,UKL,Wales,A--T,A--T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
211,,2012,2012,UKL,Wales,B,B,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,B,B,cvm,Chained volume measure,gra,Annual growth rate
82.5,,2012,2012,UKL,Wales,B--E,B--E,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
83.8,,2012,2012,UKL,Wales,C,C,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,C,C,cvm,Chained volume measure,gra,Annual growth rate
63.9,,2012,2012,UKL,Wales,D,D,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,D,D,cvm,Chained volume measure,gra,Annual growth rate
94.3,,2012,2012,UKL,Wales,E,E,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,E,E,cvm,Chained volume measure,gra,Annual growth rate
86.6,,2012,2012,UKL,Wales,F,F,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,F,F,cvm,Chained volume measure,gra,Annual growth rate
89.6,,2012,2012,UKL,Wales,G,G,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,G,G,cvm,Chained volume measure,gra,Annual growth rate
88,,2012,2012,UKL,Wales,G--T,G--T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
109.6,,2012,2012,UKL,Wales,H,H,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,H,H,cvm,Chained volume measure,gra,Annual growth rate
86.8,,2012,2012,UKL,Wales,I,I,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,I,I,cvm,Chained volume measure,gra,Annual growth rate
38.8,,2012,2012,UKL,Wales,J,J,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,J,J,cvm,Chained volume measure,gra,Annual growth rate
91.8,,2012,2012,UKL,Wales,K,K,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,K,K,cvm,Chained volume measure,gra,Annual growth rate
93.4,,2012,2012,UKL,Wales,L,L,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,L,L,cvm,Chained volume measure,gra,Annual growth rate
90.3,,2012,2012,UKL,Wales,M,M,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,M,M,cvm,Chained volume measure,gra,Annual growth rate
74,,2012,2012,UKL,Wales,N,N,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,N,N,cvm,Chained volume measure,gra,Annual growth rate
82.7,,2012,2012,UKL,Wales,O,O,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,O,O,cvm,Chained volume measure,gra,Annual growth rate
97.5,,2012,2012,UKL,Wales,P,P,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,P,P,cvm,Chained volume measure,gra,Annual growth rate
96.1,,2012,2012,UKL,Wales,Q,Q,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
124.5,,2012,2012,UKL,Wales,R,R,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,R,R,cvm,Chained volume measure,gra,Annual growth rate
80.7,,2012,2012,UKL,Wales,S,S,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,S,S,cvm,Chained volume measure,gra,Annual growth rate
117,,2012,2012,UKL,Wales,T,T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKL,Wales,T,T,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,A,A,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,A,A,cvm,Chained volume measure,gra,Annual growth rate
92.1,,2012,2012,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
85.4,,2012,2012,UKZ,Extra-regio,B,B,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,B,B,cvm,Chained volume measure,gra,Annual growth rate
85.4,,2012,2012,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,C,C,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,C,C,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,D,D,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,D,D,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,E,E,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,E,E,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,F,F,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,F,F,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,G,G,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,G,G,cvm,Chained volume measure,gra,Annual growth rate
155.4,,2012,2012,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,H,H,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,H,H,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,I,I,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,I,I,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,J,J,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,J,J,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,K,K,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,K,K,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,L,L,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,L,L,cvm,Chained volume measure,gra,Annual growth rate
,.,2012,2012,UKZ,Extra-regio,M,M,cvm,Chained volume measure,aix,Annual index
,.,2012,2012,UKZ,Extra-regio,M,M,cvm,Chained volume measure,gra,Annual growth rate
